レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,1,1,リオマダムレッド,-10,0,1,0,2,51.0,小林美,-10,0,1,0,前川,-10,446,0,7.2,1.4,2.3,3,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,2,2,ヴィヒタ,-10,1,0,0,2,52.0,和田陽,-10,1,0,0,松山,-10,426,2,84.0,9.6,18.2,10,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,3,3,リアルアルバ,-10,1,0,0,2,52.0,森田,-10,0,1,0,大橋,-10,452,6,75.2,7.4,14.0,9,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,4,4,マスキュラー,-10,1,0,0,2,55.0,松岡,-10,0,1,0,高橋一,-10,472,6,2.7,1.2,1.8,2,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,5,5,ディオスデルマール,-10,0,1,0,2,55.0,荻野琢,-10,0,1,0,秋山,-10,458,-4,284.4,28.3,54.2,12,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,5,6,ウレシイゴサン,-10,1,0,0,2,55.0,佐々木,-10,1,0,0,伊藤大,-10,476,0,16.3,2.7,4.7,6,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,6,7,アイオロステソーロ,-10,1,0,0,2,54.0,松本,-10,1,0,0,高橋文,-10,444,0,137.0,16.4,31.4,11,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,6,8,ダイヤテソーロ,-10,0,1,0,2,55.0,浜中,-10,1,0,0,牧,-10,432,2,9.0,1.8,3.1,4,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,7,9,アパタイトテソーロ,-10,0,1,0,2,55.0,吉田隼,-10,1,0,0,畠山,-10,408,10,46.4,6.9,13.0,8,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,7,10,ドナソレイ,-10,0,1,0,2,55.0,横山武,-10,1,0,0,伊藤圭,-10,462,0,2.5,1.1,1.4,1,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,8,11,ワイドアルバ,-10,1,0,0,2,55.0,丹内,-10,0,1,0,藤野,-10,474,2,11.2,2.1,3.6,5,
202502011001,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,8,12,トーセンクリステル,-10,0,1,0,2,55.0,池添,-10,1,0,0,杉浦,-10,460,-2,24.8,3.6,6.6,7,
