レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,1,アスコットレイ,-10,0,1,0,3,54.0,松本,-10,1,0,0,粕谷,-10,426,8,239.2,27.1,55.2,14,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,2,マサノイロハ,-10,1,0,0,3,54.0,和田陽,-10,0,1,0,藤野,-10,460,-2,46.8,4.7,9.1,8,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,3,ペールノエル,-10,1,0,0,3,57.0,丹内,-10,0,1,0,西村,-10,454,0,7.0,1.4,2.4,3,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,4,デルマジュテーム,-10,0,1,0,3,55.0,的場,-10,1,0,0,的場,-10,450,4,68.7,5.8,11.4,9,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,5,シカレ,-10,0,1,0,3,55.0,佐々木,-10,0,1,0,前川,-10,414,2,41.2,4.0,7.8,7,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,6,ナリノボガート,-10,1,0,0,3,57.0,原田和,-10,1,0,0,上原博,-10,468,-2,143.9,12.8,25.8,10,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,7,シュエットアムール,-10,0,1,0,3,55.0,横山和,-10,1,0,0,西田,-10,414,-2,36.8,5.6,11.0,6,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,5,8,バトラーズワーフ,-10,1,0,0,3,57.0,鮫島駿,-10,1,0,0,浅利,-10,464,0,13.0,2.2,4.1,5,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,5,9,クラシカルカイザー,-10,1,0,0,3,53.0,小林美,-10,1,0,0,稲垣,-10,424,6,8.1,1.7,2.9,4,
202502011006,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,6,10,デンジエンド,-10,1,0,0,3,54.0,舟山,-10,1,0,0,小島,-10,438,4,329.5,23.6,47.9,15,
