レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,1,ハギノコラソン,-10,0,1,0,3,53.0,坂井,-10,0,1,0,寺島,-10,462,-8,2.7,1.3,1.5,1,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,2,マキシマムビスタ,-10,0,1,0,3,53.0,団野,-10,0,1,0,斉藤崇,-10,500,6,6.7,2.0,3.0,4,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,2,3,スニーカースキル,-10,0,1,0,3,52.0,吉村,-10,0,1,0,杉山晴,-10,490,0,5.2,1.8,2.7,2,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,2,4,ベルメサイア,-10,0,1,0,4,55.0,高杉,-10,0,1,0,西村,-10,508,6,21.9,4.2,6.6,9,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,5,ラブアンドラッキー,-10,0,1,0,4,52.0,河原田,-10,0,1,0,本田,-10,448,-18,143.8,24.8,39.8,14,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,6,バレンシア,-10,0,1,0,3,53.0,北村友,-10,0,1,0,笹田,-10,462,28,16.1,4.3,6.6,6,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,7,ステラスプレンダー,-10,0,1,0,4,56.0,松山,-10,0,1,0,石坂,-10,448,8,6.7,1.8,2.5,3,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,8,アンジュグルーヴ,-10,0,1,0,4,53.0,田山,-10,0,1,0,安田,-10,488,-4,16.7,3.0,4.5,7,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,9,コトリノサエズリ,-10,0,1,0,3,53.0,田口,-10,0,1,0,小崎,-10,470,0,176.8,24.3,38.9,15,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,10,ヒミノエトワール,-10,0,1,0,3,53.0,幸,-10,0,1,0,宮地,-10,452,-10,13.0,2.9,4.4,5,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,11,クインズセレネ,-10,0,1,0,4,55.0,西塚,-10,0,1,0,野中,-10,468,-4,36.4,5.5,8.6,11,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,12,レジポッセ,-10,0,1,0,3,53.0,菱田,-10,0,1,0,角田,-10,426,4,28.9,5.2,8.1,10,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,7,13,ヨシノサプライズ,-10,0,1,0,3,53.0,角田和,-10,0,1,0,中竹,-10,454,-1,46.1,7.6,12.0,12,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,7,14,ブライテン,-10,0,1,0,5,56.0,国分優,-10,0,1,0,高橋亮,-10,422,-6,255.1,21.1,33.8,16,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,8,15,フィングステン,-10,0,1,0,3,51.0,永島,-10,0,1,0,西園正,-10,466,0,69.5,12.1,19.2,13,
202510020607,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,8,16,レイフロレット,-10,0,1,0,4,56.0,藤懸,-10,0,1,0,井上,-10,406,-6,21.9,4.4,6.9,8,
