レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,1,ヴェラリーシャ,-10,0,1,0,4,56.0,黛,-10,1,0,0,伊藤圭,-10,484,4,22.2,3.3,5.2,9,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,2,2,ヒストリアイ,-10,0,0,1,4,58.0,佐々木,-10,1,0,0,堀,-10,536,-6,8.4,2.2,3.5,3,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,3,サザンカ,-10,0,1,0,4,56.0,古川奈,-10,0,1,0,角田,-10,476,2,27.9,4.5,7.3,10,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,4,サイレンスゴールド,-10,1,0,0,5,58.0,斎藤,-10,0,1,0,杉山佳,-10,522,12,11.9,2.9,4.5,5,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,5,ニルアドミラリ,-10,0,0,1,7,58.0,鷲頭,-10,1,0,0,和田郎,-10,566,2,106.1,10.8,17.5,12,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,6,サンディブロンド,-10,0,1,0,4,56.0,丹内,-10,1,0,0,鈴木慎,-10,494,4,15.7,2.4,3.8,7,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,7,クラリティスケール,-10,0,1,0,6,56.0,松本,-10,0,1,0,藤野,-10,460,10,31.5,4.5,7.3,11,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,8,ジーベック,-10,1,0,0,4,58.0,松岡,-10,0,1,0,矢作,-10,450,-10,11.6,2.4,3.7,4,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,7,9,テイエムタリスマ,-10,1,0,0,4,58.0,小林美,-10,0,1,0,高橋一,-10,468,-2,15.7,2.6,4.1,6,
202502011010,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,7,10,クーデール,-10,0,1,0,3,53.0,鮫島駿,-10,0,1,0,坂口,-10,434,-4,2.4,1.3,1.5,1,
