レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,1,ノボリリア,-10,0,1,0,3,54.0,高杉,-10,0,1,0,石橋,-10,446,-2,52.1,8.7,13.2,12,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,2,シャドウフェイス,-10,0,1,0,3,52.0,田山,-10,0,1,0,辻野,-10,368,-10,18.7,4.3,6.4,9,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,3,ワンチャン,-10,0,1,0,3,55.0,小崎,-10,0,1,0,千田,-10,398,12,132.2,23.5,36.1,16,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,4,タンバリュー,-10,0,1,0,3,51.0,河原田,-10,0,1,0,緒方,-10,390,6,269.4,36.5,56.0,18,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,5,ドゥラルーナ,-10,0,1,0,3,55.0,松山,-10,0,1,0,清水久,-10,450,-4,9.8,2.3,3.3,4,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,6,モズレイラココナ,-10,0,1,0,3,54.0,吉村,-10,0,1,0,杉山佳,-10,454,2,3.1,1.4,1.6,1,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,7,カシノメンコチャン,-10,0,1,0,3,55.0,加藤,-10,0,1,0,牧田,-10,418,-4,80.1,12.9,19.6,14,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,8,ヤマニンレセディ,-10,0,1,0,3,55.0,角田和,-10,0,1,0,長谷川,-10,456,2,14.5,4.0,5.9,7,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,5,9,マイアイドル,-10,0,1,0,3,55.0,菱田,-10,0,1,0,武幸,-10,468,14,11.7,3.1,4.6,6,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,5,10,ラベンサラ,-10,0,1,0,3,55.0,幸,-10,0,1,0,大根田,-10,400,4,212.8,34.8,53.4,17,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,6,11,トウカイリュタン,-10,0,1,0,3,55.0,秋山稔,-10,0,1,0,北出,-10,392,-4,6.8,1.8,2.5,3,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,6,12,スマートロベール,-10,0,1,0,3,54.0,西塚,-10,0,1,0,笹田,-10,430,0,14.6,2.8,4.1,8,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,7,13,スリーローズ,-10,0,1,0,3,53.0,永島,-10,0,1,0,谷,-10,480,-6,69.1,12.0,18.3,13,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,7,14,サウンドルーチェ,-10,0,1,0,3,55.0,和田竜,-10,0,1,0,渡辺,-10,448,6,6.4,2.2,3.1,2,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,7,15,モズアカトンボ,-10,0,1,0,3,55.0,松若,-10,0,1,0,牧田,-10,456,-2,27.1,5.8,8.7,11,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,8,16,スリアント,-10,0,1,0,3,55.0,泉谷,-10,0,1,0,杉山晴,-10,454,0,122.1,25.9,39.7,15,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,8,17,エイシンマイア,-10,0,1,0,3,55.0,田口,-10,0,1,0,吉村,-10,452,2,21.4,5.0,7.4,10,
202510020602,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,8,18,シルクディヴェール,-10,0,1,0,3,55.0,小沢,-10,0,1,0,杉山晴,-10,440,14,9.9,2.9,4.2,5,
