レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,1,フォルティーナ,-10,0,1,0,5,56.0,太宰,-10,0,1,0,石橋,-10,440,-12,56.0,7.4,11.2,11,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,2,2,エコロネオ,-10,1,0,0,4,58.0,松若,-10,0,1,0,森秀,-10,480,-4,21.8,4.3,6.4,7,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,3,ペプチドシュチク,-10,1,0,0,4,58.0,高倉,-10,0,1,0,武英,-10,482,-4,210.9,28.7,43.9,14,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,4,ゲッティヴィラ,-10,1,0,0,3,55.0,吉村,-10,0,1,0,小栗,-10,444,-6,6.4,1.8,2.5,4,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,5,パルプフィクション,-10,0,1,0,4,56.0,北村友,-10,0,1,0,飯田,-10,438,2,10.9,2.4,3.4,5,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,6,ディーエスショウマ,-10,1,0,0,3,55.0,幸,-10,0,1,0,橋口,-10,462,0,4.8,1.6,2.2,3,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,7,ゼンノツキヨミ,-10,0,1,0,4,56.0,秋山稔,-10,0,1,0,秋山,-10,446,0,121.3,10.2,15.5,13,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,8,ファムエレガンテ,-10,0,1,0,3,53.0,団野,-10,0,1,0,中村,-10,472,-4,3.0,1.4,1.8,1,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,9,テンクウフラワー,-10,0,1,0,6,56.0,河原田,-10,0,1,0,渡辺,-10,438,-6,62.1,11.4,17.5,12,
202510020609,2025,07,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,10,セントールビースト,-10,1,0,0,3,55.0,田山,-10,0,1,0,羽月,-10,422,0,22.5,4.3,6.4,8,
