レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,1,ポリトナリティー,-10,0,1,0,4,58.0,難波,-10,1,0,0,和田雄,-10,420,-2,17.0,2.3,7.2,5,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,2,2,グローリーアテイン,-10,0,0,1,4,60.0,金子,-10,1,0,0,金成,-10,484,-8,41.0,7.3,25.7,10,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,3,ケイアイシェルビー,-10,1,0,0,7,60.0,黒岩,-10,0,1,0,平田,-10,472,-10,32.1,5.7,20.1,8,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,4,フォルガイル,-10,1,0,0,4,60.0,五十嵐,-10,1,0,0,加藤和,-10,438,6,13.1,1.7,5.2,4,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,5,リードアクトレス,-10,0,1,0,4,58.0,草野,-10,0,1,0,安達,-10,482,-6,35.6,4.6,15.9,9,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,6,ミラキュラスドラマ,-10,1,0,0,4,60.0,小野寺,-10,0,1,0,宮地,-10,456,-6,18.2,2.8,9.2,6,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,7,ラズルダズル,-10,1,0,0,8,60.0,小牧加,-10,0,1,0,茶木,-10,470,6,11.6,1.7,5.0,3,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,8,ゴイゴイスー,-10,1,0,0,7,60.0,田村,-10,0,1,0,中尾,-10,514,2,43.2,5.7,20.1,11,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,7,9,シルバースペード,-10,1,0,0,5,60.0,上野,-10,1,0,0,小野,-10,480,-4,21.8,3.9,13.1,7,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,7,10,カシノインディード,-10,1,0,0,5,57.0,水沼,-10,1,0,0,天間,-10,480,10,95.0,11.2,40.1,12,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,8,11,ゲインサポート,-10,0,0,1,4,60.0,森一,-10,0,1,0,斉藤崇,-10,444,0,6.3,1.3,3.0,2,
202510020601,2025,07,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,8,12,ダノンジャッカル,-10,1,0,0,6,60.0,西谷誠,-10,0,1,0,中内田,-10,466,-4,1.5,1.1,1.1,1,
