レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,1,ドラゴンヘッド,-10,1,0,0,5,52.0,横山琉,-10,1,0,0,武藤,-10,450,2,34.3,5.9,9.2,10,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,2,2,コスモフリーゲン,-10,1,0,0,5,56.0,柴田大,-10,1,0,0,畠山,-10,502,0,4.2,1.5,2.0,2,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,2,3,ダンテスヴュー,-10,1,0,0,6,54.0,内田博,-10,0,1,0,友道,-10,472,2,57.9,8.3,13.1,13,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,3,4,マテンロウオリオン,-10,1,0,0,6,56.0,横山典,-10,0,1,0,昆,-10,476,8,31.5,4.9,7.6,9,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,3,5,リフレーミング,-10,1,0,0,7,58.0,Ｍデムーロ,-10,0,1,0,藤野,-10,474,-6,16.5,3.7,5.6,8,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,4,6,ギャラクシーナイト,-10,1,0,0,6,55.0,菊沢,-10,1,0,0,菊沢,-10,514,4,93.0,12.0,19.1,14,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,4,7,オニャンコポン,-10,0,0,1,6,55.0,菅原明,-10,1,0,0,小島,-10,466,-4,49.8,7.9,12.5,12,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,5,8,シリウスコルト,-10,1,0,0,4,58.5,古川吉,-10,1,0,0,田中勝,-10,490,2,6.3,2.0,2.9,3,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,5,9,ニシノレヴナント,-10,0,0,1,5,55.0,田辺,-10,1,0,0,上原博,-10,484,-4,12.1,3.2,4.9,6,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,6,10,ショウナンマグマ,-10,1,0,0,6,56.0,三浦,-10,1,0,0,尾関,-10,510,-8,143.3,17.2,27.3,15,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,6,11,パラレルヴィジョン,-10,1,0,0,6,57.5,津村,-10,1,0,0,国枝,-10,488,0,49.8,7.1,11.2,11,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,7,12,シルトホルン,-10,1,0,0,5,57.0,大野,-10,1,0,0,新開,-10,478,2,10.7,2.4,3.6,4,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,7,13,セブンマジシャン,-10,1,0,0,5,54.0,丸山,-10,0,1,0,高野,-10,500,-4,13.0,2.8,4.2,7,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,8,14,バラジ,-10,0,0,1,6,56.0,荻野極,-10,1,0,0,鹿戸,-10,500,-4,12.1,2.6,4.0,5,
202503020611,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1,8,15,ドゥラドーレス,-10,1,0,0,6,57.5,戸崎圭,-10,1,0,0,宮田,-10,500,-2,3.0,1.3,1.6,1,
