レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,1,マルモリディライト,-10,0,1,0,5,56.0,柴田大,-10,1,0,0,畠山,-10,488,10,120.5,16.5,25.1,13,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,2,2,フェデルミエール,-10,0,1,0,3,50.0,石田,-10,1,0,0,中川,-10,486,0,3.2,1.4,1.8,1,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,2,3,ミニョンマルーン,-10,0,1,0,3,50.0,谷原,-10,1,0,0,伊藤圭,-10,470,0,4.2,1.8,2.5,2,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,4,シャーンゴッセ,-10,0,0,1,5,55.0,石神道,-10,1,0,0,蛯名正,-10,500,-2,6.9,1.7,2.3,3,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,5,エンドレスサマー,-10,0,0,1,3,55.0,江田照,-10,1,0,0,上原佑,-10,514,-8,7.7,2.8,4.1,5,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,6,フェールブリエ,-10,1,0,0,4,58.0,古川吉,-10,0,1,0,緒方,-10,426,-8,78.5,11.6,17.5,12,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,7,ハジメテノチュウ,-10,1,0,0,6,58.0,杉原,-10,1,0,0,南田,-10,514,-8,120.6,26.1,39.6,14,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,8,シングンラオウ,-10,1,0,0,3,55.0,嶋田,-10,1,0,0,伊坂,-10,452,-6,243.1,50.5,76.6,15,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,9,キングヴァージル,-10,1,0,0,4,58.0,荻野極,-10,1,0,0,田島,-10,500,-8,50.5,9.0,13.6,10,
202503020608,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,10,カツノテンス,-10,1,0,0,5,55.0,遠藤,-10,1,0,0,伊藤伸,-10,440,-8,66.3,8.7,13.1,11,
