レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,1,ショウナンアトレ,-10,1,0,0,3,52.0,和田陽,-10,0,1,0,梅田,-10,460,-2,20.0,2.2,4.4,7,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,2,2,ロストボール,-10,0,0,1,6,55.0,森田,-10,1,0,0,加藤和,-10,448,-2,201.7,14.8,32.7,11,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,3,3,サトノシャムロック,-10,1,0,0,3,52.0,舟山,-10,1,0,0,田中博,-10,498,-4,3.7,1.2,1.9,2,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,4,4,サトノルクソン,-10,1,0,0,5,54.0,小林美,-10,0,1,0,藤原,-10,474,0,17.8,2.7,5.6,5,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,5,チェイスザウィンド,-10,1,0,0,4,57.0,松本,-10,1,0,0,石栗,-10,496,0,223.1,15.5,34.3,12,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,5,6,トモジャザーン,-10,1,0,0,4,58.0,川又,-10,0,1,0,大根田,-10,496,2,19.0,2.9,5.9,6,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,7,サンライズバレット,-10,1,0,0,3,55.0,鮫島駿,-10,0,1,0,茶木,-10,510,4,1.9,1.1,1.2,1,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,6,8,トップオンザヒル,-10,1,0,0,3,52.0,柴田裕,-10,0,1,0,岡田,-10,478,-10,72.4,7.1,15.4,9,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,7,9,ホウオウバローロ,-10,1,0,0,4,55.0,鷲頭,-10,0,1,0,前川,-10,462,15,55.4,6.0,13.0,8,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,7,10,フォルテフィオーレ,-10,1,0,0,4,58.0,横山和,-10,1,0,0,上原佑,-10,456,0,6.6,1.7,3.1,3,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,8,11,アイウィル,-10,1,0,0,4,58.0,浜中,-10,1,0,0,高木,-10,520,4,8.9,1.6,3.1,4,
202502011008,2025,07,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1,8,12,サノノアメリカン,-10,1,0,0,3,52.0,古川奈,-10,1,0,0,中舘,-10,466,12,94.8,8.6,18.8,10,
