レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202503020602,1,0,0,4,9,-1,1,0,0,-1,3.0,3.4,1,1170
202503020602,1,0,0,2,9,-1,1,0,0,-1,3.1,3.6,2,1170
202503020602,1,0,0,9,11,-1,1,0,0,-1,4.1,4.6,3,1170
202503020602,1,0,0,2,4,-1,1,0,0,-1,4.2,4.9,4,1170
202503020602,1,0,0,7,9,-1,1,0,0,-1,5.0,5.6,5,1170
202503020602,1,0,0,2,11,-1,1,0,0,-1,5.4,6.2,6,1170
202503020602,1,0,0,4,11,-1,1,0,0,-1,5.8,6.8,7,1170
202503020602,1,0,0,4,6,-1,1,0,0,-1,6.3,7.1,8,1170
202503020602,1,0,0,6,9,-1,1,0,0,-1,7.0,7.9,9,1170
202503020602,1,0,0,2,6,-1,1,0,0,-1,7.2,8.1,10,1170
202503020602,1,0,0,4,7,-1,1,0,0,-1,8.1,9.3,11,1170
202503020602,1,0,0,2,7,-1,1,0,0,-1,8.8,10.1,12,1170
202503020602,1,0,0,9,15,-1,1,0,0,-1,9.5,10.6,13,1170
202503020602,1,0,0,6,11,-1,1,0,0,-1,9.9,10.9,14,1170
202503020602,1,0,0,7,11,-1,1,0,0,-1,11.3,12.7,15,1170
202503020602,1,0,0,9,14,-1,1,0,0,-1,12.3,13.6,16,1170
202503020602,1,0,0,6,7,-1,1,0,0,-1,12.3,13.4,17,1170
202503020602,1,0,0,9,12,-1,1,0,0,-1,14.2,15.7,18,1170
202503020602,1,0,0,4,15,-1,1,0,0,-1,14.5,16.3,19,1170
202503020602,1,0,0,2,14,-1,1,0,0,-1,15.0,16.6,20,1170
202503020602,1,0,0,4,14,-1,1,0,0,-1,16.4,18.3,21,1170
202503020602,1,0,0,2,15,-1,1,0,0,-1,21.1,23.6,22,1170
202503020602,1,0,0,4,12,-1,1,0,0,-1,21.9,24.4,23,1170
202503020602,1,0,0,11,14,-1,1,0,0,-1,22.0,23.9,24,1170
202503020602,1,0,0,11,15,-1,1,0,0,-1,23.1,25.2,25,1170
202503020602,1,0,0,8,9,-1,1,0,0,-1,23.9,26.3,26,1170
202503020602,1,0,0,2,12,-1,1,0,0,-1,24.4,27.1,27,1170
202503020602,1,0,0,7,15,-1,1,0,0,-1,31.8,34.3,28,1170
202503020602,1,0,0,9,10,-1,1,0,0,-1,32.4,35.6,29,1170
202503020602,1,0,0,11,12,-1,1,0,0,-1,33.2,36.0,30,1170
