レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202503020608,0,0,1,2,3,4,1,0,0,16.1,-1.0,-1.0,1,1206
202503020608,0,0,1,2,3,12,1,0,0,19.5,-1.0,-1.0,2,1206
202503020608,0,0,1,2,4,12,1,0,0,23.0,-1.0,-1.0,3,1206
202503020608,0,0,1,3,4,12,1,0,0,26.9,-1.0,-1.0,4,1206
202503020608,0,0,1,2,3,5,1,0,0,30.2,-1.0,-1.0,5,1206
202503020608,0,0,1,2,4,5,1,0,0,38.8,-1.0,-1.0,6,1206
202503020608,0,0,1,2,5,12,1,0,0,42.7,-1.0,-1.0,7,1206
202503020608,0,0,1,3,4,5,1,0,0,43.3,-1.0,-1.0,8,1206
202503020608,0,0,1,2,4,14,1,0,0,46.8,-1.0,-1.0,9,1206
202503020608,0,0,1,4,5,12,1,0,0,48.9,-1.0,-1.0,10,1206
202503020608,0,0,1,2,4,15,1,0,0,49.3,-1.0,-1.0,11,1206
202503020608,0,0,1,2,12,15,1,0,0,52.5,-1.0,-1.0,12,1206
202503020608,0,0,1,2,3,15,1,0,0,54.0,-1.0,-1.0,13,1206
202503020608,0,0,1,4,12,15,1,0,0,54.5,-1.0,-1.0,14,1206
202503020608,0,0,1,2,3,11,1,0,0,55.0,-1.0,-1.0,15,1206
202503020608,0,0,1,4,12,14,1,0,0,55.8,-1.0,-1.0,16,1206
202503020608,0,0,1,2,12,14,1,0,0,56.2,-1.0,-1.0,17,1206
202503020608,0,0,1,2,3,14,1,0,0,56.2,-1.0,-1.0,18,1206
202503020608,0,0,1,3,5,12,1,0,0,56.9,-1.0,-1.0,19,1206
202503020608,0,0,1,2,3,13,1,0,0,61.8,-1.0,-1.0,20,1206
202503020608,0,0,1,3,12,15,1,0,0,62.8,-1.0,-1.0,21,1206
202503020608,0,0,1,2,4,11,1,0,0,63.1,-1.0,-1.0,22,1206
202503020608,0,0,1,2,4,13,1,0,0,64.6,-1.0,-1.0,23,1206
202503020608,0,0,1,3,4,15,1,0,0,65.5,-1.0,-1.0,24,1206
202503020608,0,0,1,3,4,14,1,0,0,66.4,-1.0,-1.0,25,1206
202503020608,0,0,1,2,12,13,1,0,0,72.5,-1.0,-1.0,26,1206
202503020608,0,0,1,2,11,12,1,0,0,76.6,-1.0,-1.0,27,1206
202503020608,0,0,1,3,4,11,1,0,0,80.4,-1.0,-1.0,28,1206
202503020608,0,0,1,4,12,13,1,0,0,82.2,-1.0,-1.0,29,1206
202503020608,0,0,1,3,4,13,1,0,0,85.5,-1.0,-1.0,30,1206
202503020608,0,0,1,4,11,12,1,0,0,85.9,-1.0,-1.0,31,1206
202503020608,0,0,1,3,12,14,1,0,0,86.2,-1.0,-1.0,32,1206
202503020608,0,0,1,3,12,13,1,0,0,90.1,-1.0,-1.0,33,1206
202503020608,0,0,1,3,11,12,1,0,0,91.6,-1.0,-1.0,34,1206
202503020608,0,0,1,4,14,15,1,0,0,92.2,-1.0,-1.0,35,1206
202503020608,0,0,1,2,5,15,1,0,0,92.4,-1.0,-1.0,36,1206
202503020608,0,0,1,4,5,14,1,0,0,93.4,-1.0,-1.0,37,1206
202503020608,0,0,1,12,14,15,1,0,0,93.7,-1.0,-1.0,38,1206
202503020608,0,0,1,4,5,15,1,0,0,101.4,-1.0,-1.0,39,1206
202503020608,0,0,1,2,14,15,1,0,0,104.4,-1.0,-1.0,40,1206
202503020608,0,0,1,2,5,14,1,0,0,104.7,-1.0,-1.0,41,1206
202503020608,0,0,1,5,12,14,1,0,0,108.4,-1.0,-1.0,42,1206
202503020608,0,0,1,5,12,15,1,0,0,109.9,-1.0,-1.0,43,1206
202503020608,0,0,1,12,13,15,1,0,0,115.3,-1.0,-1.0,44,1206
202503020608,0,0,1,3,5,15,1,0,0,115.7,-1.0,-1.0,45,1206
202503020608,0,0,1,11,12,15,1,0,0,130.1,-1.0,-1.0,46,1206
202503020608,0,0,1,12,13,14,1,0,0,131.0,-1.0,-1.0,47,1206
202503020608,0,0,1,2,5,13,1,0,0,134.3,-1.0,-1.0,48,1206
202503020608,0,0,1,2,13,15,1,0,0,136.3,-1.0,-1.0,49,1206
202503020608,0,0,1,2,5,11,1,0,0,139.1,-1.0,-1.0,50,1206
202503020608,0,0,1,2,3,9,1,0,0,144.4,-1.0,-1.0,51,1206
202503020608,0,0,1,3,5,11,1,0,0,158.2,-1.0,-1.0,52,1206
202503020608,0,0,1,5,12,13,1,0,0,160.7,-1.0,-1.0,53,1206
202503020608,0,0,1,3,14,15,1,0,0,161.4,-1.0,-1.0,54,1206
