レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020601,0,0,1,4,11,12,1,0,0,10.1,-1.0,-1.0,1,1159
202510020601,0,0,1,7,11,12,1,0,0,10.6,-1.0,-1.0,2,1159
202510020601,0,0,1,1,11,12,1,0,0,11.4,-1.0,-1.0,3,1159
202510020601,0,0,1,4,7,12,1,0,0,18.9,-1.0,-1.0,4,1159
202510020601,0,0,1,1,4,12,1,0,0,19.6,-1.0,-1.0,5,1159
202510020601,0,0,1,6,11,12,1,0,0,22.5,-1.0,-1.0,6,1159
202510020601,0,0,1,1,7,12,1,0,0,23.4,-1.0,-1.0,7,1159
202510020601,0,0,1,9,11,12,1,0,0,27.2,-1.0,-1.0,8,1159
202510020601,0,0,1,5,11,12,1,0,0,29.5,-1.0,-1.0,9,1159
202510020601,0,0,1,3,11,12,1,0,0,39.5,-1.0,-1.0,10,1159
202510020601,0,0,1,6,7,12,1,0,0,42.6,-1.0,-1.0,11,1159
202510020601,0,0,1,4,7,11,1,0,0,46.3,-1.0,-1.0,12,1159
202510020601,0,0,1,8,11,12,1,0,0,46.6,-1.0,-1.0,13,1159
202510020601,0,0,1,1,6,12,1,0,0,46.8,-1.0,-1.0,14,1159
202510020601,0,0,1,1,4,11,1,0,0,48.1,-1.0,-1.0,15,1159
202510020601,0,0,1,4,6,12,1,0,0,48.4,-1.0,-1.0,16,1159
202510020601,0,0,1,4,5,12,1,0,0,50.5,-1.0,-1.0,17,1159
202510020601,0,0,1,5,7,12,1,0,0,52.4,-1.0,-1.0,18,1159
202510020601,0,0,1,1,5,12,1,0,0,54.0,-1.0,-1.0,19,1159
202510020601,0,0,1,1,7,11,1,0,0,60.4,-1.0,-1.0,20,1159
202510020601,0,0,1,1,9,12,1,0,0,62.1,-1.0,-1.0,21,1159
202510020601,0,0,1,2,11,12,1,0,0,62.8,-1.0,-1.0,22,1159
202510020601,0,0,1,4,9,12,1,0,0,63.9,-1.0,-1.0,23,1159
202510020601,0,0,1,3,7,12,1,0,0,73.1,-1.0,-1.0,24,1159
202510020601,0,0,1,3,4,12,1,0,0,76.5,-1.0,-1.0,25,1159
