レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020607,0,0,1,1,3,7,1,0,0,20.9,-1.0,-1.0,1,1198
202510020607,0,0,1,1,2,3,1,0,0,22.7,-1.0,-1.0,2,1198
202510020607,0,0,1,1,2,7,1,0,0,26.5,-1.0,-1.0,3,1198
202510020607,0,0,1,1,7,8,1,0,0,34.9,-1.0,-1.0,4,1198
202510020607,0,0,1,1,3,10,1,0,0,42.6,-1.0,-1.0,5,1198
202510020607,0,0,1,1,3,8,1,0,0,42.6,-1.0,-1.0,6,1198
202510020607,0,0,1,1,7,10,1,0,0,46.0,-1.0,-1.0,7,1198
202510020607,0,0,1,1,2,10,1,0,0,49.0,-1.0,-1.0,8,1198
202510020607,0,0,1,2,3,7,1,0,0,50.0,-1.0,-1.0,9,1198
202510020607,0,0,1,1,2,8,1,0,0,50.2,-1.0,-1.0,10,1198
202510020607,0,0,1,1,3,6,1,0,0,53.4,-1.0,-1.0,11,1198
202510020607,0,0,1,1,4,7,1,0,0,54.2,-1.0,-1.0,12,1198
202510020607,0,0,1,1,7,12,1,0,0,55.0,-1.0,-1.0,13,1198
202510020607,0,0,1,1,3,4,1,0,0,58.1,-1.0,-1.0,14,1198
202510020607,0,0,1,1,2,6,1,0,0,60.9,-1.0,-1.0,15,1198
202510020607,0,0,1,2,3,8,1,0,0,61.3,-1.0,-1.0,16,1198
202510020607,0,0,1,2,3,10,1,0,0,64.7,-1.0,-1.0,17,1198
202510020607,0,0,1,1,3,12,1,0,0,69.7,-1.0,-1.0,18,1198
202510020607,0,0,1,1,6,7,1,0,0,70.5,-1.0,-1.0,19,1198
202510020607,0,0,1,2,3,6,1,0,0,74.3,-1.0,-1.0,20,1198
202510020607,0,0,1,1,2,4,1,0,0,77.4,-1.0,-1.0,21,1198
202510020607,0,0,1,1,2,16,1,0,0,78.1,-1.0,-1.0,22,1198
202510020607,0,0,1,1,7,16,1,0,0,79.1,-1.0,-1.0,23,1198
202510020607,0,0,1,1,3,16,1,0,0,82.9,-1.0,-1.0,24,1198
202510020607,0,0,1,1,8,10,1,0,0,89.5,-1.0,-1.0,25,1198
202510020607,0,0,1,1,2,12,1,0,0,93.1,-1.0,-1.0,26,1198
202510020607,0,0,1,3,7,8,1,0,0,96.2,-1.0,-1.0,27,1198
202510020607,0,0,1,1,6,10,1,0,0,97.3,-1.0,-1.0,28,1198
202510020607,0,0,1,3,7,10,1,0,0,98.1,-1.0,-1.0,29,1198
202510020607,0,0,1,2,7,8,1,0,0,98.1,-1.0,-1.0,30,1198
202510020607,0,0,1,1,3,11,1,0,0,100.1,-1.0,-1.0,31,1198
202510020607,0,0,1,2,3,16,1,0,0,104.2,-1.0,-1.0,32,1198
202510020607,0,0,1,2,3,4,1,0,0,104.9,-1.0,-1.0,33,1198
202510020607,0,0,1,1,2,11,1,0,0,107.7,-1.0,-1.0,34,1198
202510020607,0,0,1,2,7,10,1,0,0,109.1,-1.0,-1.0,35,1198
202510020607,0,0,1,1,4,8,1,0,0,109.1,-1.0,-1.0,36,1198
202510020607,0,0,1,1,8,16,1,0,0,110.7,-1.0,-1.0,37,1198
202510020607,0,0,1,1,10,16,1,0,0,113.3,-1.0,-1.0,38,1198
202510020607,0,0,1,1,7,11,1,0,0,113.6,-1.0,-1.0,39,1198
202510020607,0,0,1,1,8,12,1,0,0,114.2,-1.0,-1.0,40,1198
202510020607,0,0,1,1,4,10,1,0,0,121.2,-1.0,-1.0,41,1198
202510020607,0,0,1,1,6,8,1,0,0,128.1,-1.0,-1.0,42,1198
202510020607,0,0,1,1,7,13,1,0,0,129.3,-1.0,-1.0,43,1198
202510020607,0,0,1,3,6,7,1,0,0,131.4,-1.0,-1.0,44,1198
202510020607,0,0,1,3,4,7,1,0,0,135.8,-1.0,-1.0,45,1198
202510020607,0,0,1,3,8,10,1,0,0,136.1,-1.0,-1.0,46,1198
202510020607,0,0,1,1,7,15,1,0,0,136.7,-1.0,-1.0,47,1198
202510020607,0,0,1,3,7,16,1,0,0,137.3,-1.0,-1.0,48,1198
202510020607,0,0,1,2,8,10,1,0,0,139.3,-1.0,-1.0,49,1198
202510020607,0,0,1,2,3,11,1,0,0,141.4,-1.0,-1.0,50,1198
202510020607,0,0,1,1,10,12,1,0,0,147.6,-1.0,-1.0,51,1198
202510020607,0,0,1,3,6,10,1,0,0,148.9,-1.0,-1.0,52,1198
202510020607,0,0,1,1,3,13,1,0,0,150.7,-1.0,-1.0,53,1198
202510020607,0,0,1,2,7,16,1,0,0,152.2,-1.0,-1.0,54,1198
202510020607,0,0,1,2,6,7,1,0,0,156.0,-1.0,-1.0,55,1198
202510020607,0,0,1,7,8,10,1,0,0,157.1,-1.0,-1.0,56,1198
202510020607,0,0,1,2,8,16,1,0,0,158.8,-1.0,-1.0,57,1198
202510020607,0,0,1,7,8,16,1,0,0,160.4,-1.0,-1.0,58,1198
202510020607,0,0,1,3,6,8,1,0,0,160.4,-1.0,-1.0,59,1198
202510020607,0,0,1,2,6,10,1,0,0,161.9,-1.0,-1.0,60,1198
202510020607,0,0,1,1,4,6,1,0,0,166.2,-1.0,-1.0,61,1198
202510020607,0,0,1,1,6,16,1,0,0,167.5,-1.0,-1.0,62,1198
202510020607,0,0,1,2,6,8,1,0,0,172.0,-1.0,-1.0,63,1198
202510020607,0,0,1,3,8,16,1,0,0,172.7,-1.0,-1.0,64,1198
202510020607,0,0,1,3,10,16,1,0,0,173.2,-1.0,-1.0,65,1198
202510020607,0,0,1,1,8,11,1,0,0,174.8,-1.0,-1.0,66,1198
202510020607,0,0,1,2,10,16,1,0,0,182.0,-1.0,-1.0,67,1198
202510020607,0,0,1,1,3,15,1,0,0,182.5,-1.0,-1.0,68,1198
202510020607,0,0,1,1,10,11,1,0,0,189.0,-1.0,-1.0,69,1198
202510020607,0,0,1,1,4,12,1,0,0,190.5,-1.0,-1.0,70,1198
202510020607,0,0,1,3,4,10,1,0,0,192.0,-1.0,-1.0,71,1198
202510020607,0,0,1,1,6,12,1,0,0,192.9,-1.0,-1.0,72,1198
202510020607,0,0,1,1,2,13,1,0,0,194.4,-1.0,-1.0,73,1198
202510020607,0,0,1,2,4,7,1,0,0,195.2,-1.0,-1.0,74,1198
202510020607,0,0,1,3,4,8,1,0,0,208.9,-1.0,-1.0,75,1198
202510020607,0,0,1,7,10,16,1,0,0,210.6,-1.0,-1.0,76,1198
202510020607,0,0,1,3,7,12,1,0,0,217.1,-1.0,-1.0,77,1198
202510020607,0,0,1,8,10,16,1,0,0,222.6,-1.0,-1.0,78,1198
202510020607,0,0,1,1,6,11,1,0,0,223.5,-1.0,-1.0,79,1198
202510020607,0,0,1,3,6,16,1,0,0,225.1,-1.0,-1.0,80,1198
202510020607,0,0,1,6,7,8,1,0,0,230.7,-1.0,-1.0,81,1198
202510020607,0,0,1,3,10,11,1,0,0,231.9,-1.0,-1.0,82,1198
202510020607,0,0,1,1,2,15,1,0,0,237.6,-1.0,-1.0,83,1198
202510020607,0,0,1,2,4,8,1,0,0,241.4,-1.0,-1.0,84,1198
202510020607,0,0,1,2,6,16,1,0,0,245.6,-1.0,-1.0,85,1198
202510020607,0,0,1,1,10,13,1,0,0,248.5,-1.0,-1.0,86,1198
202510020607,0,0,1,2,3,12,1,0,0,250.0,-1.0,-1.0,87,1198
202510020607,0,0,1,1,4,16,1,0,0,251.8,-1.0,-1.0,88,1198
202510020607,0,0,1,1,8,13,1,0,0,251.9,-1.0,-1.0,89,1198
202510020607,0,0,1,3,4,6,1,0,0,253.4,-1.0,-1.0,90,1198
202510020607,0,0,1,2,7,11,1,0,0,254.5,-1.0,-1.0,91,1198
202510020607,0,0,1,3,8,11,1,0,0,254.6,-1.0,-1.0,92,1198
202510020607,0,0,1,4,7,8,1,0,0,256.2,-1.0,-1.0,93,1198
202510020607,0,0,1,2,10,11,1,0,0,258.2,-1.0,-1.0,94,1198
202510020607,0,0,1,1,12,16,1,0,0,259.6,-1.0,-1.0,95,1198
202510020607,0,0,1,1,11,16,1,0,0,263.8,-1.0,-1.0,96,1198
202510020607,0,0,1,2,7,12,1,0,0,266.0,-1.0,-1.0,97,1198
202510020607,0,0,1,3,7,11,1,0,0,271.5,-1.0,-1.0,98,1198
202510020607,0,0,1,2,4,10,1,0,0,272.6,-1.0,-1.0,99,1198
202510020607,0,0,1,6,7,10,1,0,0,276.0,-1.0,-1.0,100,1198
202510020607,0,0,1,1,3,7,1,0,0,20.9,-1.0,-1.0,1,1198
202510020607,0,0,1,1,2,3,1,0,0,22.7,-1.0,-1.0,2,1198
202510020607,0,0,1,1,2,7,1,0,0,26.5,-1.0,-1.0,3,1198
202510020607,0,0,1,1,7,8,1,0,0,34.9,-1.0,-1.0,4,1198
202510020607,0,0,1,1,3,10,1,0,0,42.6,-1.0,-1.0,5,1198
202510020607,0,0,1,1,3,8,1,0,0,42.6,-1.0,-1.0,6,1198
202510020607,0,0,1,1,7,10,1,0,0,46.0,-1.0,-1.0,7,1198
202510020607,0,0,1,1,2,10,1,0,0,49.0,-1.0,-1.0,8,1198
202510020607,0,0,1,2,3,7,1,0,0,50.0,-1.0,-1.0,9,1198
202510020607,0,0,1,1,2,8,1,0,0,50.2,-1.0,-1.0,10,1198
202510020607,0,0,1,1,3,6,1,0,0,53.4,-1.0,-1.0,11,1198
202510020607,0,0,1,1,4,7,1,0,0,54.2,-1.0,-1.0,12,1198
202510020607,0,0,1,1,7,12,1,0,0,55.0,-1.0,-1.0,13,1198
202510020607,0,0,1,1,3,4,1,0,0,58.1,-1.0,-1.0,14,1198
202510020607,0,0,1,1,2,6,1,0,0,60.9,-1.0,-1.0,15,1198
202510020607,0,0,1,2,3,8,1,0,0,61.3,-1.0,-1.0,16,1198
202510020607,0,0,1,2,3,10,1,0,0,64.7,-1.0,-1.0,17,1198
202510020607,0,0,1,1,3,12,1,0,0,69.7,-1.0,-1.0,18,1198
202510020607,0,0,1,1,6,7,1,0,0,70.5,-1.0,-1.0,19,1198
202510020607,0,0,1,2,3,6,1,0,0,74.3,-1.0,-1.0,20,1198
202510020607,0,0,1,1,2,4,1,0,0,77.4,-1.0,-1.0,21,1198
202510020607,0,0,1,1,2,16,1,0,0,78.1,-1.0,-1.0,22,1198
202510020607,0,0,1,1,7,16,1,0,0,79.1,-1.0,-1.0,23,1198
202510020607,0,0,1,1,3,16,1,0,0,82.9,-1.0,-1.0,24,1198
202510020607,0,0,1,1,8,10,1,0,0,89.5,-1.0,-1.0,25,1198
202510020607,0,0,1,1,2,12,1,0,0,93.1,-1.0,-1.0,26,1198
202510020607,0,0,1,3,7,8,1,0,0,96.2,-1.0,-1.0,27,1198
202510020607,0,0,1,1,6,10,1,0,0,97.3,-1.0,-1.0,28,1198
202510020607,0,0,1,3,7,10,1,0,0,98.1,-1.0,-1.0,29,1198
202510020607,0,0,1,2,7,8,1,0,0,98.1,-1.0,-1.0,30,1198
202510020607,0,0,1,1,3,11,1,0,0,100.1,-1.0,-1.0,31,1198
202510020607,0,0,1,2,3,16,1,0,0,104.2,-1.0,-1.0,32,1198
202510020607,0,0,1,2,3,4,1,0,0,104.9,-1.0,-1.0,33,1198
202510020607,0,0,1,1,2,11,1,0,0,107.7,-1.0,-1.0,34,1198
202510020607,0,0,1,2,7,10,1,0,0,109.1,-1.0,-1.0,35,1198
202510020607,0,0,1,1,4,8,1,0,0,109.1,-1.0,-1.0,36,1198
202510020607,0,0,1,1,8,16,1,0,0,110.7,-1.0,-1.0,37,1198
202510020607,0,0,1,1,10,16,1,0,0,113.3,-1.0,-1.0,38,1198
202510020607,0,0,1,1,7,11,1,0,0,113.6,-1.0,-1.0,39,1198
202510020607,0,0,1,1,8,12,1,0,0,114.2,-1.0,-1.0,40,1198
202510020607,0,0,1,1,4,10,1,0,0,121.2,-1.0,-1.0,41,1198
202510020607,0,0,1,1,6,8,1,0,0,128.1,-1.0,-1.0,42,1198
202510020607,0,0,1,1,7,13,1,0,0,129.3,-1.0,-1.0,43,1198
202510020607,0,0,1,3,6,7,1,0,0,131.4,-1.0,-1.0,44,1198
202510020607,0,0,1,3,4,7,1,0,0,135.8,-1.0,-1.0,45,1198
202510020607,0,0,1,3,8,10,1,0,0,136.1,-1.0,-1.0,46,1198
