レースID,30分前,10分前,5分前,馬番,単勝オッズ,最小複勝オッズ,最大複勝オッズ,人気,取得時間
202502011005,1,0,0,3,2.6,1.3,1.7,1,1158
202502011005,1,0,0,6,2.9,1.4,1.8,2,1158
202502011005,1,0,0,5,4.9,2.2,3.0,3,1158
202502011005,1,0,0,2,5.6,2.3,3.2,4,1158
202502011005,1,0,0,1,13.1,4.4,6.1,5,1158
202502011005,1,0,0,7,15.6,5.0,6.9,6,1158
202502011005,1,0,0,4,81.3,21.1,28.2,7,1158
