レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202503020609,1,0,0,1,8,-1,0,0,1,-1,2.3,2.5,1,1212
202503020609,1,0,0,6,8,-1,0,0,1,-1,3.3,3.8,2,1212
202503020609,1,0,0,8,11,-1,0,0,1,-1,3.4,4.0,3,1212
202503020609,1,0,0,8,13,-1,0,0,1,-1,4.2,4.9,4,1212
202503020609,1,0,0,5,8,-1,0,0,1,-1,4.9,5.7,5,1212
202503020609,1,0,0,2,8,-1,0,0,1,-1,5.2,6.0,6,1212
202503020609,1,0,0,1,6,-1,0,0,1,-1,5.9,7.3,7,1212
202503020609,1,0,0,1,11,-1,0,0,1,-1,6.4,7.9,8,1212
202503020609,1,0,0,3,8,-1,0,0,1,-1,7.0,8.0,9,1212
202503020609,1,0,0,1,5,-1,0,0,1,-1,8.5,10.2,10,1212
202503020609,1,0,0,1,2,-1,0,0,1,-1,9.1,10.8,11,1212
202503020609,1,0,0,1,13,-1,0,0,1,-1,9.3,11.2,12,1212
202503020609,1,0,0,1,3,-1,0,0,1,-1,12.2,14.3,13,1212
202503020609,1,0,0,4,8,-1,0,0,1,-1,12.7,14.6,14,1212
202503020609,1,0,0,6,11,-1,0,0,1,-1,12.8,14.9,15,1212
202503020609,1,0,0,5,11,-1,0,0,1,-1,13.8,15.6,16,1212
202503020609,1,0,0,11,13,-1,0,0,1,-1,15.1,17.3,17,1212
202503020609,1,0,0,7,8,-1,0,0,1,-1,15.6,18.0,18,1212
202503020609,1,0,0,6,13,-1,0,0,1,-1,16.4,18.8,19,1212
202503020609,1,0,0,2,11,-1,0,0,1,-1,17.8,20.0,20,1212
202503020609,1,0,0,1,7,-1,0,0,1,-1,18.3,21.2,21,1212
202503020609,1,0,0,2,6,-1,0,0,1,-1,19.3,21.9,22,1212
202503020609,1,0,0,1,4,-1,0,0,1,-1,20.4,23.7,23,1212
202503020609,1,0,0,2,13,-1,0,0,1,-1,20.5,22.8,24,1212
202503020609,1,0,0,5,6,-1,0,0,1,-1,20.6,23.4,25,1212
202503020609,1,0,0,3,11,-1,0,0,1,-1,21.0,23.4,26,1212
202503020609,1,0,0,5,13,-1,0,0,1,-1,21.7,24.2,27,1212
202503020609,1,0,0,3,6,-1,0,0,1,-1,22.4,25.0,28,1212
202503020609,1,0,0,8,9,-1,0,0,1,-1,25.7,29.3,29,1212
202503020609,1,0,0,3,5,-1,0,0,1,-1,26.1,28.4,30,1212
