レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202503020607,0,0,1,7,10,12,0,0,1,21.1,-1.0,-1.0,1,1201
202503020607,0,0,1,2,10,12,0,0,1,21.6,-1.0,-1.0,2,1201
202503020607,0,0,1,2,7,12,0,0,1,21.8,-1.0,-1.0,3,1201
202503020607,0,0,1,2,4,12,0,0,1,30.8,-1.0,-1.0,4,1201
202503020607,0,0,1,4,10,12,0,0,1,30.8,-1.0,-1.0,5,1201
202503020607,0,0,1,2,8,12,0,0,1,33.7,-1.0,-1.0,6,1201
202503020607,0,0,1,4,7,12,0,0,1,34.9,-1.0,-1.0,7,1201
202503020607,0,0,1,8,10,12,0,0,1,37.5,-1.0,-1.0,8,1201
202503020607,0,0,1,2,6,12,0,0,1,38.6,-1.0,-1.0,9,1201
202503020607,0,0,1,2,7,10,0,0,1,41.3,-1.0,-1.0,10,1201
202503020607,0,0,1,3,10,12,0,0,1,46.2,-1.0,-1.0,11,1201
202503020607,0,0,1,2,3,12,0,0,1,48.0,-1.0,-1.0,12,1201
202503020607,0,0,1,7,8,12,0,0,1,49.9,-1.0,-1.0,13,1201
202503020607,0,0,1,4,8,12,0,0,1,50.8,-1.0,-1.0,14,1201
202503020607,0,0,1,4,7,10,0,0,1,51.2,-1.0,-1.0,15,1201
202503020607,0,0,1,3,4,12,0,0,1,51.9,-1.0,-1.0,16,1201
202503020607,0,0,1,6,10,12,0,0,1,56.6,-1.0,-1.0,17,1201
202503020607,0,0,1,2,4,7,0,0,1,59.5,-1.0,-1.0,18,1201
202503020607,0,0,1,6,7,12,0,0,1,59.8,-1.0,-1.0,19,1201
202503020607,0,0,1,2,4,10,0,0,1,63.6,-1.0,-1.0,20,1201
202503020607,0,0,1,3,7,12,0,0,1,67.0,-1.0,-1.0,21,1201
202503020607,0,0,1,3,8,12,0,0,1,69.2,-1.0,-1.0,22,1201
202503020607,0,0,1,7,8,10,0,0,1,72.6,-1.0,-1.0,23,1201
202503020607,0,0,1,2,8,10,0,0,1,73.7,-1.0,-1.0,24,1201
202503020607,0,0,1,2,7,8,0,0,1,75.6,-1.0,-1.0,25,1201
202503020607,0,0,1,9,10,12,0,0,1,79.8,-1.0,-1.0,26,1201
202503020607,0,0,1,4,8,10,0,0,1,80.6,-1.0,-1.0,27,1201
202503020607,0,0,1,3,4,10,0,0,1,80.9,-1.0,-1.0,28,1201
202503020607,0,0,1,2,9,12,0,0,1,82.6,-1.0,-1.0,29,1201
202503020607,0,0,1,3,7,10,0,0,1,82.7,-1.0,-1.0,30,1201
202503020607,0,0,1,2,12,13,0,0,1,85.4,-1.0,-1.0,31,1201
202503020607,0,0,1,10,12,13,0,0,1,88.9,-1.0,-1.0,32,1201
202503020607,0,0,1,2,3,10,0,0,1,91.1,-1.0,-1.0,33,1201
202503020607,0,0,1,3,8,10,0,0,1,92.2,-1.0,-1.0,34,1201
202503020607,0,0,1,4,6,12,0,0,1,94.7,-1.0,-1.0,35,1201
202503020607,0,0,1,2,6,7,0,0,1,98.0,-1.0,-1.0,36,1201
202503020607,0,0,1,7,9,12,0,0,1,98.1,-1.0,-1.0,37,1201
202503020607,0,0,1,2,3,7,0,0,1,99.2,-1.0,-1.0,38,1201
202503020607,0,0,1,6,8,12,0,0,1,100.8,-1.0,-1.0,39,1201
202503020607,0,0,1,2,4,8,0,0,1,104.3,-1.0,-1.0,40,1201
