レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020604,1,0,0,1,10,-1,0,0,1,-1,2.5,2.9,1,1180
202510020604,1,0,0,3,10,-1,0,0,1,-1,2.8,3.2,2,1180
202510020604,1,0,0,1,3,-1,0,0,1,-1,3.5,4.2,3,1180
202510020604,1,0,0,5,10,-1,0,0,1,-1,4.7,5.4,4,1180
202510020604,1,0,0,10,12,-1,0,0,1,-1,4.9,5.6,5,1180
202510020604,1,0,0,1,5,-1,0,0,1,-1,5.5,6.4,6,1180
202510020604,1,0,0,3,12,-1,0,0,1,-1,5.8,6.7,7,1180
202510020604,1,0,0,3,5,-1,0,0,1,-1,5.9,6.8,8,1180
202510020604,1,0,0,1,12,-1,0,0,1,-1,8.0,9.4,9,1180
202510020604,1,0,0,10,13,-1,0,0,1,-1,11.5,13.0,10,1180
202510020604,1,0,0,3,13,-1,0,0,1,-1,12.2,13.7,11,1180
202510020604,1,0,0,2,10,-1,0,0,1,-1,12.7,14.4,12,1180
202510020604,1,0,0,9,10,-1,0,0,1,-1,13.0,14.6,13,1180
202510020604,1,0,0,5,12,-1,0,0,1,-1,13.5,15.0,14,1180
202510020604,1,0,0,1,13,-1,0,0,1,-1,14.0,15.9,15,1180
202510020604,1,0,0,2,3,-1,0,0,1,-1,14.3,16.0,16,1180
202510020604,1,0,0,1,2,-1,0,0,1,-1,14.7,16.7,17,1180
202510020604,1,0,0,3,9,-1,0,0,1,-1,16.2,18.1,18,1180
202510020604,1,0,0,3,15,-1,0,0,1,-1,16.6,18.5,19,1180
202510020604,1,0,0,10,15,-1,0,0,1,-1,17.0,19.1,20,1180
202510020604,1,0,0,6,10,-1,0,0,1,-1,19.7,22.1,21,1180
202510020604,1,0,0,1,15,-1,0,0,1,-1,21.3,24.1,22,1180
202510020604,1,0,0,5,13,-1,0,0,1,-1,21.6,23.2,23,1180
202510020604,1,0,0,3,6,-1,0,0,1,-1,22.8,25.3,24,1180
202510020604,1,0,0,1,9,-1,0,0,1,-1,24.3,27.6,25,1180
202510020604,1,0,0,2,12,-1,0,0,1,-1,25.8,27.6,26,1180
202510020604,1,0,0,12,13,-1,0,0,1,-1,26.0,27.9,27,1180
202510020604,1,0,0,5,15,-1,0,0,1,-1,27.5,29.4,28,1180
202510020604,1,0,0,9,12,-1,0,0,1,-1,27.6,29.6,29,1180
202510020604,1,0,0,12,15,-1,0,0,1,-1,27.6,29.4,30,1180
