レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202502011006,0,1,0,12,15,-1,0,0,1,4.6,-1.0,-1.0,1,1191
202502011006,0,1,0,3,15,-1,0,0,1,6.6,-1.0,-1.0,2,1191
202502011006,0,1,0,9,15,-1,0,0,1,6.7,-1.0,-1.0,3,1191
202502011006,0,1,0,8,15,-1,0,0,1,11.9,-1.0,-1.0,4,1191
202502011006,0,1,0,3,12,-1,0,0,1,13.4,-1.0,-1.0,5,1191
202502011006,0,1,0,9,12,-1,0,0,1,14.4,-1.0,-1.0,6,1191
202502011006,0,1,0,3,9,-1,0,0,1,18.6,-1.0,-1.0,7,1191
202502011006,0,1,0,8,12,-1,0,0,1,20.7,-1.0,-1.0,8,1191
202502011006,0,1,0,3,8,-1,0,0,1,30.3,-1.0,-1.0,9,1191
202502011006,0,1,0,8,9,-1,0,0,1,34.9,-1.0,-1.0,10,1191
202502011006,0,1,0,7,15,-1,0,0,1,37.4,-1.0,-1.0,11,1191
202502011006,0,1,0,4,15,-1,0,0,1,39.0,-1.0,-1.0,12,1191
202502011006,0,1,0,2,15,-1,0,0,1,39.9,-1.0,-1.0,13,1191
202502011006,0,1,0,5,15,-1,0,0,1,43.3,-1.0,-1.0,14,1191
202502011006,0,1,0,7,12,-1,0,0,1,52.7,-1.0,-1.0,15,1191
202502011006,0,1,0,5,12,-1,0,0,1,65.2,-1.0,-1.0,16,1191
202502011006,0,1,0,2,3,-1,0,0,1,73.7,-1.0,-1.0,17,1191
202502011006,0,1,0,2,12,-1,0,0,1,76.2,-1.0,-1.0,18,1191
202502011006,0,1,0,3,5,-1,0,0,1,78.2,-1.0,-1.0,19,1191
202502011006,0,1,0,3,4,-1,0,0,1,95.6,-1.0,-1.0,20,1191
202502011006,0,1,0,6,15,-1,0,0,1,105.7,-1.0,-1.0,21,1191
202502011006,0,1,0,11,15,-1,0,0,1,116.1,-1.0,-1.0,22,1191
202502011006,0,1,0,14,15,-1,0,0,1,118.6,-1.0,-1.0,23,1191
202502011006,0,1,0,7,9,-1,0,0,1,120.2,-1.0,-1.0,24,1191
202502011006,0,1,0,13,15,-1,0,0,1,124.6,-1.0,-1.0,25,1191
202502011006,0,1,0,3,7,-1,0,0,1,125.5,-1.0,-1.0,26,1191
202502011006,0,1,0,5,9,-1,0,0,1,133.1,-1.0,-1.0,27,1191
202502011006,0,1,0,4,12,-1,0,0,1,137.3,-1.0,-1.0,28,1191
202502011006,0,1,0,2,9,-1,0,0,1,140.2,-1.0,-1.0,29,1191
202502011006,0,1,0,7,8,-1,0,0,1,148.4,-1.0,-1.0,30,1191
