レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202502011004,1,0,0,5,6,-1,0,1,0,-1,2.3,2.6,1,1177
202502011004,1,0,0,5,11,-1,0,1,0,-1,2.6,3.0,2,1177
202502011004,1,0,0,5,13,-1,0,1,0,-1,3.3,3.7,3,1177
202502011004,1,0,0,5,10,-1,0,1,0,-1,3.9,4.5,4,1177
202502011004,1,0,0,3,5,-1,0,1,0,-1,6.0,6.8,5,1177
202502011004,1,0,0,4,5,-1,0,1,0,-1,6.1,6.9,6,1177
202502011004,1,0,0,2,5,-1,0,1,0,-1,6.4,7.3,7,1177
202502011004,1,0,0,5,12,-1,0,1,0,-1,6.6,7.5,8,1177
202502011004,1,0,0,5,8,-1,0,1,0,-1,7.3,8.2,9,1177
202502011004,1,0,0,6,11,-1,0,1,0,-1,8.0,10.1,10,1177
202502011004,1,0,0,6,13,-1,0,1,0,-1,8.2,10.1,11,1177
202502011004,1,0,0,11,13,-1,0,1,0,-1,8.9,10.7,12,1177
202502011004,1,0,0,10,11,-1,0,1,0,-1,12.3,14.6,13,1177
202502011004,1,0,0,6,10,-1,0,1,0,-1,12.4,15.0,14,1177
202502011004,1,0,0,3,6,-1,0,1,0,-1,14.6,17.2,15,1177
202502011004,1,0,0,10,13,-1,0,1,0,-1,14.7,17.0,16,1177
202502011004,1,0,0,2,6,-1,0,1,0,-1,15.0,17.7,17,1177
202502011004,1,0,0,5,9,-1,0,1,0,-1,15.9,18.0,18,1177
202502011004,1,0,0,6,12,-1,0,1,0,-1,16.7,19.7,19,1177
202502011004,1,0,0,12,13,-1,0,1,0,-1,17.8,19.9,20,1177
202502011004,1,0,0,4,6,-1,0,1,0,-1,18.9,22.3,21,1177
202502011004,1,0,0,3,11,-1,0,1,0,-1,20.5,23.7,22,1177
202502011004,1,0,0,2,11,-1,0,1,0,-1,22.9,26.4,23,1177
202502011004,1,0,0,3,13,-1,0,1,0,-1,23.1,26.0,24,1177
202502011004,1,0,0,2,13,-1,0,1,0,-1,23.7,26.7,25,1177
202502011004,1,0,0,11,12,-1,0,1,0,-1,24.3,28.0,26,1177
202502011004,1,0,0,1,5,-1,0,1,0,-1,24.7,27.8,27,1177
202502011004,1,0,0,5,7,-1,0,1,0,-1,25.0,28.1,28,1177
202502011004,1,0,0,8,11,-1,0,1,0,-1,25.8,29.6,29,1177
202502011004,1,0,0,4,11,-1,0,1,0,-1,27.7,32.1,30,1177
