レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202502011005,1,0,0,3,6,-1,0,1,0,-1,1.6,1.9,1,1183
202502011005,1,0,0,3,5,-1,0,1,0,-1,2.3,2.9,2,1183
202502011005,1,0,0,5,6,-1,0,1,0,-1,2.3,3.0,3,1183
202502011005,1,0,0,2,6,-1,0,1,0,-1,2.5,3.2,4,1183
202502011005,1,0,0,2,3,-1,0,1,0,-1,2.6,3.4,5,1183
202502011005,1,0,0,2,5,-1,0,1,0,-1,4.1,4.9,6,1183
202502011005,1,0,0,1,3,-1,0,1,0,-1,4.2,5.3,7,1183
202502011005,1,0,0,6,7,-1,0,1,0,-1,4.7,5.8,8,1183
202502011005,1,0,0,1,6,-1,0,1,0,-1,4.8,6.1,9,1183
202502011005,1,0,0,3,7,-1,0,1,0,-1,5.7,7.2,10,1183
202502011005,1,0,0,1,5,-1,0,1,0,-1,6.4,7.4,11,1183
202502011005,1,0,0,1,2,-1,0,1,0,-1,6.8,7.7,12,1183
202502011005,1,0,0,2,7,-1,0,1,0,-1,7.4,8.5,13,1183
202502011005,1,0,0,5,7,-1,0,1,0,-1,7.6,8.7,14,1183
202502011005,1,0,0,1,7,-1,0,1,0,-1,12.3,13.4,15,1183
202502011005,1,0,0,3,4,-1,0,1,0,-1,23.5,27.5,16,1183
202502011005,1,0,0,4,6,-1,0,1,0,-1,30.0,34.9,17,1183
202502011005,1,0,0,2,4,-1,0,1,0,-1,33.1,35.3,18,1183
202502011005,1,0,0,4,5,-1,0,1,0,-1,34.3,37.2,19,1183
202502011005,1,0,0,1,4,-1,0,1,0,-1,36.8,38.2,20,1183
202502011005,1,0,0,4,7,-1,0,1,0,-1,42.2,43.4,21,1183
