レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020609,0,0,1,6,8,11,0,1,0,8.4,-1.0,-1.0,1,1209
202510020609,0,0,1,4,8,11,0,1,0,12.8,-1.0,-1.0,2,1209
202510020609,0,0,1,4,6,8,0,1,0,15.8,-1.0,-1.0,3,1209
202510020609,0,0,1,4,6,11,0,1,0,22.0,-1.0,-1.0,4,1209
202510020609,0,0,1,5,6,8,0,1,0,28.0,-1.0,-1.0,5,1209
202510020609,0,0,1,5,8,11,0,1,0,33.6,-1.0,-1.0,6,1209
202510020609,0,0,1,4,5,6,0,1,0,35.5,-1.0,-1.0,7,1209
202510020609,0,0,1,4,5,8,0,1,0,37.0,-1.0,-1.0,8,1209
202510020609,0,0,1,8,10,11,0,1,0,37.4,-1.0,-1.0,9,1209
202510020609,0,0,1,5,6,11,0,1,0,39.8,-1.0,-1.0,10,1209
202510020609,0,0,1,4,5,11,0,1,0,49.1,-1.0,-1.0,11,1209
202510020609,0,0,1,6,8,10,0,1,0,49.2,-1.0,-1.0,12,1209
202510020609,0,0,1,8,11,14,0,1,0,50.1,-1.0,-1.0,13,1209
202510020609,0,0,1,2,8,11,0,1,0,52.9,-1.0,-1.0,14,1209
202510020609,0,0,1,8,11,13,0,1,0,56.1,-1.0,-1.0,15,1209
202510020609,0,0,1,4,8,10,0,1,0,58.4,-1.0,-1.0,16,1209
202510020609,0,0,1,6,10,11,0,1,0,63.5,-1.0,-1.0,17,1209
202510020609,0,0,1,1,8,11,0,1,0,64.1,-1.0,-1.0,18,1209
202510020609,0,0,1,4,6,10,0,1,0,67.2,-1.0,-1.0,19,1209
202510020609,0,0,1,6,8,14,0,1,0,67.2,-1.0,-1.0,20,1209
202510020609,0,0,1,4,10,11,0,1,0,67.3,-1.0,-1.0,21,1209
202510020609,0,0,1,2,6,8,0,1,0,67.5,-1.0,-1.0,22,1209
202510020609,0,0,1,6,11,14,0,1,0,75.9,-1.0,-1.0,23,1209
202510020609,0,0,1,2,4,8,0,1,0,77.3,-1.0,-1.0,24,1209
202510020609,0,0,1,4,8,14,0,1,0,82.5,-1.0,-1.0,25,1209
202510020609,0,0,1,2,6,11,0,1,0,84.4,-1.0,-1.0,26,1209
202510020609,0,0,1,4,11,14,0,1,0,87.0,-1.0,-1.0,27,1209
202510020609,0,0,1,7,8,11,0,1,0,88.1,-1.0,-1.0,28,1209
202510020609,0,0,1,1,6,8,0,1,0,89.4,-1.0,-1.0,29,1209
202510020609,0,0,1,2,4,11,0,1,0,89.6,-1.0,-1.0,30,1209
202510020609,0,0,1,5,8,10,0,1,0,91.6,-1.0,-1.0,31,1209
202510020609,0,0,1,4,6,14,0,1,0,95.1,-1.0,-1.0,32,1209
202510020609,0,0,1,6,11,13,0,1,0,98.4,-1.0,-1.0,33,1209
202510020609,0,0,1,5,6,10,0,1,0,99.2,-1.0,-1.0,34,1209
202510020609,0,0,1,6,8,13,0,1,0,101.3,-1.0,-1.0,35,1209
202510020609,0,0,1,2,4,6,0,1,0,103.5,-1.0,-1.0,36,1209
202510020609,0,0,1,1,4,8,0,1,0,112.2,-1.0,-1.0,37,1209
202510020609,0,0,1,5,6,14,0,1,0,113.5,-1.0,-1.0,38,1209
202510020609,0,0,1,4,11,13,0,1,0,116.7,-1.0,-1.0,39,1209
202510020609,0,0,1,5,8,14,0,1,0,122.1,-1.0,-1.0,40,1209
202510020609,0,0,1,4,5,10,0,1,0,122.5,-1.0,-1.0,41,1209
202510020609,0,0,1,4,8,13,0,1,0,122.9,-1.0,-1.0,42,1209
202510020609,0,0,1,5,10,11,0,1,0,124.7,-1.0,-1.0,43,1209
202510020609,0,0,1,1,6,11,0,1,0,135.2,-1.0,-1.0,44,1209
202510020609,0,0,1,6,7,8,0,1,0,138.6,-1.0,-1.0,45,1209
202510020609,0,0,1,5,11,14,0,1,0,139.5,-1.0,-1.0,46,1209
202510020609,0,0,1,2,5,6,0,1,0,147.6,-1.0,-1.0,47,1209
202510020609,0,0,1,2,5,8,0,1,0,148.8,-1.0,-1.0,48,1209
202510020609,0,0,1,4,5,14,0,1,0,149.5,-1.0,-1.0,49,1209
202510020609,0,0,1,8,9,11,0,1,0,162.4,-1.0,-1.0,50,1209
202510020609,0,0,1,2,5,11,0,1,0,166.5,-1.0,-1.0,51,1209
202510020609,0,0,1,1,4,11,0,1,0,170.6,-1.0,-1.0,52,1209
202510020609,0,0,1,6,7,11,0,1,0,172.5,-1.0,-1.0,53,1209
202510020609,0,0,1,4,7,8,0,1,0,181.5,-1.0,-1.0,54,1209
202510020609,0,0,1,2,4,5,0,1,0,186.0,-1.0,-1.0,55,1209
202510020609,0,0,1,6,8,9,0,1,0,192.9,-1.0,-1.0,56,1209
202510020609,0,0,1,10,11,14,0,1,0,198.7,-1.0,-1.0,57,1209
202510020609,0,0,1,8,11,12,0,1,0,206.2,-1.0,-1.0,58,1209
202510020609,0,0,1,4,7,11,0,1,0,206.3,-1.0,-1.0,59,1209
202510020609,0,0,1,1,4,6,0,1,0,206.5,-1.0,-1.0,60,1209
202510020609,0,0,1,6,9,11,0,1,0,221.0,-1.0,-1.0,61,1209
202510020609,0,0,1,4,6,13,0,1,0,222.2,-1.0,-1.0,62,1209
202510020609,0,0,1,2,10,11,0,1,0,230.6,-1.0,-1.0,63,1209
202510020609,0,0,1,11,13,14,0,1,0,234.8,-1.0,-1.0,64,1209
202510020609,0,0,1,2,11,14,0,1,0,236.1,-1.0,-1.0,65,1209
202510020609,0,0,1,5,11,13,0,1,0,246.8,-1.0,-1.0,66,1209
202510020609,0,0,1,6,8,12,0,1,0,250.2,-1.0,-1.0,67,1209
202510020609,0,0,1,6,10,14,0,1,0,253.7,-1.0,-1.0,68,1209
202510020609,0,0,1,8,10,14,0,1,0,254.3,-1.0,-1.0,69,1209
202510020609,0,0,1,2,8,10,0,1,0,257.4,-1.0,-1.0,70,1209
202510020609,0,0,1,1,5,6,0,1,0,266.3,-1.0,-1.0,71,1209
202510020609,0,0,1,2,6,10,0,1,0,268.6,-1.0,-1.0,72,1209
202510020609,0,0,1,2,8,14,0,1,0,271.3,-1.0,-1.0,73,1209
202510020609,0,0,1,1,5,8,0,1,0,279.2,-1.0,-1.0,74,1209
202510020609,0,0,1,5,6,9,0,1,0,281.0,-1.0,-1.0,75,1209
202510020609,0,0,1,4,9,11,0,1,0,282.8,-1.0,-1.0,76,1209
202510020609,0,0,1,6,11,12,0,1,0,283.6,-1.0,-1.0,77,1209
202510020609,0,0,1,10,11,13,0,1,0,285.7,-1.0,-1.0,78,1209
202510020609,0,0,1,4,10,14,0,1,0,289.8,-1.0,-1.0,79,1209
202510020609,0,0,1,4,6,9,0,1,0,290.3,-1.0,-1.0,80,1209
202510020609,0,0,1,2,11,13,0,1,0,293.6,-1.0,-1.0,81,1209
202510020609,0,0,1,4,8,9,0,1,0,316.3,-1.0,-1.0,82,1209
202510020609,0,0,1,2,4,10,0,1,0,319.0,-1.0,-1.0,83,1209
202510020609,0,0,1,2,6,14,0,1,0,321.4,-1.0,-1.0,84,1209
202510020609,0,0,1,5,8,13,0,1,0,323.5,-1.0,-1.0,85,1209
202510020609,0,0,1,1,5,11,0,1,0,325.7,-1.0,-1.0,86,1209
202510020609,0,0,1,8,13,14,0,1,0,338.4,-1.0,-1.0,87,1209
202510020609,0,0,1,4,6,7,0,1,0,343.5,-1.0,-1.0,88,1209
202510020609,0,0,1,4,8,12,0,1,0,345.7,-1.0,-1.0,89,1209
202510020609,0,0,1,2,4,14,0,1,0,353.1,-1.0,-1.0,90,1209
202510020609,0,0,1,5,8,9,0,1,0,357.6,-1.0,-1.0,91,1209
202510020609,0,0,1,8,10,13,0,1,0,365.6,-1.0,-1.0,92,1209
202510020609,0,0,1,5,6,13,0,1,0,366.0,-1.0,-1.0,93,1209
202510020609,0,0,1,1,4,5,0,1,0,368.7,-1.0,-1.0,94,1209
202510020609,0,0,1,5,10,14,0,1,0,371.8,-1.0,-1.0,95,1209
202510020609,0,0,1,1,2,11,0,1,0,377.3,-1.0,-1.0,96,1209
202510020609,0,0,1,4,11,12,0,1,0,379.7,-1.0,-1.0,97,1209
202510020609,0,0,1,1,8,10,0,1,0,382.2,-1.0,-1.0,98,1209
202510020609,0,0,1,1,2,8,0,1,0,382.9,-1.0,-1.0,99,1209
202510020609,0,0,1,5,9,11,0,1,0,396.1,-1.0,-1.0,100,1209
202510020609,0,0,1,6,8,11,0,1,0,8.4,-1.0,-1.0,1,1209
202510020609,0,0,1,4,8,11,0,1,0,12.8,-1.0,-1.0,2,1209
202510020609,0,0,1,4,6,8,0,1,0,15.8,-1.0,-1.0,3,1209
202510020609,0,0,1,4,6,11,0,1,0,22.0,-1.0,-1.0,4,1209
202510020609,0,0,1,5,6,8,0,1,0,28.0,-1.0,-1.0,5,1209
202510020609,0,0,1,5,8,11,0,1,0,33.6,-1.0,-1.0,6,1209
202510020609,0,0,1,4,5,6,0,1,0,35.5,-1.0,-1.0,7,1209
202510020609,0,0,1,4,5,8,0,1,0,37.0,-1.0,-1.0,8,1209
202510020609,0,0,1,8,10,11,0,1,0,37.4,-1.0,-1.0,9,1209
202510020609,0,0,1,5,6,11,0,1,0,39.8,-1.0,-1.0,10,1209
202510020609,0,0,1,4,5,11,0,1,0,49.1,-1.0,-1.0,11,1209
202510020609,0,0,1,6,8,10,0,1,0,49.2,-1.0,-1.0,12,1209
202510020609,0,0,1,8,11,14,0,1,0,50.1,-1.0,-1.0,13,1209
202510020609,0,0,1,2,8,11,0,1,0,52.9,-1.0,-1.0,14,1209
202510020609,0,0,1,8,11,13,0,1,0,56.1,-1.0,-1.0,15,1209
202510020609,0,0,1,4,8,10,0,1,0,58.4,-1.0,-1.0,16,1209
202510020609,0,0,1,6,10,11,0,1,0,63.5,-1.0,-1.0,17,1209
202510020609,0,0,1,1,8,11,0,1,0,64.1,-1.0,-1.0,18,1209
202510020609,0,0,1,4,6,10,0,1,0,67.2,-1.0,-1.0,19,1209
202510020609,0,0,1,6,8,14,0,1,0,67.2,-1.0,-1.0,20,1209
202510020609,0,0,1,4,10,11,0,1,0,67.3,-1.0,-1.0,21,1209
202510020609,0,0,1,2,6,8,0,1,0,67.5,-1.0,-1.0,22,1209
202510020609,0,0,1,6,11,14,0,1,0,75.9,-1.0,-1.0,23,1209
202510020609,0,0,1,2,4,8,0,1,0,77.3,-1.0,-1.0,24,1209
202510020609,0,0,1,4,8,14,0,1,0,82.5,-1.0,-1.0,25,1209
202510020609,0,0,1,2,6,11,0,1,0,84.4,-1.0,-1.0,26,1209
202510020609,0,0,1,4,11,14,0,1,0,87.0,-1.0,-1.0,27,1209
202510020609,0,0,1,7,8,11,0,1,0,88.1,-1.0,-1.0,28,1209
202510020609,0,0,1,1,6,8,0,1,0,89.4,-1.0,-1.0,29,1209
202510020609,0,0,1,2,4,11,0,1,0,89.6,-1.0,-1.0,30,1209
202510020609,0,0,1,5,8,10,0,1,0,91.6,-1.0,-1.0,31,1209
202510020609,0,0,1,4,6,14,0,1,0,95.1,-1.0,-1.0,32,1209
