レースID,ワイド,馬連,三連複,馬番1,馬番2,馬番3,30分前,10分前,5分前,オッズ,最低オッズ,最大オッズ,人気,取得時刻
202510020607,0,1,0,1,7,-1,0,1,0,9.1,-1.0,-1.0,1,1197
202510020607,0,1,0,1,3,-1,0,1,0,9.5,-1.0,-1.0,2,1197
202510020607,0,1,0,1,2,-1,0,1,0,13.4,-1.0,-1.0,3,1197
202510020607,0,1,0,2,3,-1,0,1,0,13.7,-1.0,-1.0,4,1197
202510020607,0,1,0,1,10,-1,0,1,0,19.8,-1.0,-1.0,5,1197
202510020607,0,1,0,1,8,-1,0,1,0,22.5,-1.0,-1.0,6,1197
202510020607,0,1,0,3,7,-1,0,1,0,24.9,-1.0,-1.0,7,1197
202510020607,0,1,0,3,10,-1,0,1,0,31.1,-1.0,-1.0,8,1197
202510020607,0,1,0,1,12,-1,0,1,0,31.8,-1.0,-1.0,9,1197
202510020607,0,1,0,1,6,-1,0,1,0,31.9,-1.0,-1.0,10,1197
202510020607,0,1,0,1,4,-1,0,1,0,32.3,-1.0,-1.0,11,1197
202510020607,0,1,0,2,7,-1,0,1,0,33.0,-1.0,-1.0,12,1197
202510020607,0,1,0,2,10,-1,0,1,0,36.0,-1.0,-1.0,13,1197
202510020607,0,1,0,2,8,-1,0,1,0,37.3,-1.0,-1.0,14,1197
202510020607,0,1,0,3,8,-1,0,1,0,43.1,-1.0,-1.0,15,1197
202510020607,0,1,0,2,6,-1,0,1,0,43.2,-1.0,-1.0,16,1197
202510020607,0,1,0,1,16,-1,0,1,0,44.9,-1.0,-1.0,17,1197
202510020607,0,1,0,3,6,-1,0,1,0,51.4,-1.0,-1.0,18,1197
202510020607,0,1,0,7,8,-1,0,1,0,53.8,-1.0,-1.0,19,1197
202510020607,0,1,0,7,10,-1,0,1,0,55.4,-1.0,-1.0,20,1197
202510020607,0,1,0,1,11,-1,0,1,0,58.2,-1.0,-1.0,21,1197
202510020607,0,1,0,2,16,-1,0,1,0,58.9,-1.0,-1.0,22,1197
202510020607,0,1,0,3,4,-1,0,1,0,62.5,-1.0,-1.0,23,1197
202510020607,0,1,0,3,16,-1,0,1,0,63.6,-1.0,-1.0,24,1197
202510020607,0,1,0,2,4,-1,0,1,0,66.1,-1.0,-1.0,25,1197
202510020607,0,1,0,1,13,-1,0,1,0,68.1,-1.0,-1.0,26,1197
202510020607,0,1,0,8,10,-1,0,1,0,74.1,-1.0,-1.0,27,1197
202510020607,0,1,0,3,11,-1,0,1,0,76.3,-1.0,-1.0,28,1197
202510020607,0,1,0,8,16,-1,0,1,0,76.9,-1.0,-1.0,29,1197
202510020607,0,1,0,10,16,-1,0,1,0,79.3,-1.0,-1.0,30,1197
